Marca,Modelo,Año,Versión,Color,Tipo de combustible,Motor,tiene_camara,Kilómetros,Precio,Tipo de vendedor,HP,is_4x4,is_manual,is_coupe
33,54,2025.0,345,14,3,1.0,1.0,0.0,22240.0,2,101.0,0,0,0
33,83,2025.0,348,2,3,1.0,1.0,0.0,24792.0,2,101.0,0,0,0
25,43,2019.0,228,14,3,1.6,1.0,78000.0,17960.0,0,120.0,1,0,0
28,27,2019.0,279,14,4,1.6,0.0,115249.0,17200.0,2,110.0,0,1,0
26,0,2016.0,246,4,3,1.6,1.0,68000.0,12800.0,1,110.0,1,1,0
26,0,2020.0,246,22,3,1.6,0.0,42900.0,19900.0,1,120.0,1,1,0
33,83,2025.0,348,22,3,1.0,1.0,0.0,23400.0,2,101.0,0,1,0
26,0,2025.0,242,2,3,1.0,1.0,0.0,26320.0,0,120.0,0,1,0
33,82,2025.0,346,2,3,1.4,1.0,0.0,29840.0,2,150.0,0,0,0
3,102,2017.0,30,19,3,2.0,1.0,51000.0,34000.0,1,192.0,1,1,0
5,96,2024.0,73,19,3,1.2,0.0,1000.0,26299.0,2,132.0,1,0,0
11,28,2015.0,107,14,3,1.6,0.0,133000.0,11120.0,0,110.0,0,1,0
11,28,2022.0,108,14,3,1.5,1.0,54300.0,19200.0,1,123.0,0,1,0
17,69,2025.0,168,19,3,1.3,1.0,0.0,28984.0,2,170.0,0,0,0
5,96,2017.0,73,19,3,1.8,1.0,88000.0,15600.0,0,140.0,1,0,0
33,83,2020.0,350,2,3,1.6,1.0,60000.0,20800.0,0,110.0,0,0,0
3,104,2013.0,34,4,3,3.0,1.0,135000.0,29000.0,1,306.0,1,1,0
28,26,2013.0,277,14,3,2.0,0.0,160000.0,13600.0,1,138.0,1,1,0
17,69,2024.0,168,14,3,1.3,1.0,0.0,29167.0,2,175.0,0,0,0
28,26,2017.0,275,19,3,1.6,1.0,145000.0,16400.0,0,110.0,0,1,0
14,73,2008.0,136,14,0,2.2,0.0,288000.0,11500.0,1,190.0,1,1,0
28,11,2017.0,266,3,3,2.0,1.0,101000.0,15120.0,0,143.0,0,1,0
5,96,2021.0,73,14,3,1.2,1.0,43000.0,23600.0,0,132.0,1,0,0
28,26,2018.0,275,14,3,1.6,1.0,73000.0,15900.0,0,110.0,0,1,0
25,112,2010.0,241,19,3,2.5,0.0,169000.0,12000.0,0,173.0,1,1,0
25,43,2024.0,228,14,3,1.6,1.0,4700.0,28800.0,1,120.0,1,0,0
33,54,2025.0,345,14,3,1.0,1.0,0.0,27784.0,2,101.0,0,0,0
28,26,2017.0,275,19,3,1.6,1.0,110000.0,12400.0,0,110.0,0,1,0
17,19,2025.0,162,14,3,1.3,1.0,0.0,35960.0,2,170.0,0,0,0
26,0,2018.0,243,14,3,1.6,0.0,76982.0,14828.0,2,110.0,1,1,0
4,91,2025.0,57,23,3,1.5,1.0,0.0,27920.0,0,150.0,1,0,0
25,43,2017.0,228,19,3,1.6,1.0,89000.0,17600.0,0,120.0,1,0,0
8,42,2009.0,93,19,3,2.7,0.0,175756.0,12900.0,0,280.0,1,0,0
32,39,2019.0,324,14,0,2.8,1.0,84700.0,42240.0,0,177.0,1,0,0
33,54,2024.0,345,14,3,1.0,1.0,0.0,20792.0,2,116.0,0,0,0
6,10,2019.0,90,2,3,1.2,1.0,135000.0,15120.0,0,165.0,0,0,0
5,96,2015.0,73,4,3,1.8,0.0,138000.0,12720.0,0,140.0,1,0,0
14,21,2024.0,131,22,3,1.5,1.0,0.0,31120.0,0,115.0,0,0,0
11,28,2015.0,107,4,3,2.0,0.0,118400.0,13520.0,0,143.0,0,1,0
5,96,2017.0,73,14,3,1.8,1.0,98000.0,12500.0,1,140.0,1,0,0
32,39,2024.0,325,14,0,2.8,0.0,500.0,70000.0,0,177.0,1,0,0
6,10,2020.0,91,23,3,1.6,1.0,49000.0,17520.0,0,165.0,0,1,0
11,28,2018.0,108,4,3,1.5,1.0,83000.0,19800.0,0,123.0,0,1,0
14,99,2013.0,144,14,3,2.0,0.0,167000.0,14880.0,0,154.0,1,0,0
3,104,2023.0,33,14,3,2.0,0.0,18000.0,85000.0,0,252.0,1,1,0
11,28,2018.0,108,14,3,2.0,1.0,87000.0,20900.0,0,170.0,0,1,0
11,28,2016.0,107,18,3,1.6,0.0,121140.0,13200.0,0,110.0,0,1,0
5,96,2018.0,73,22,3,1.8,1.0,121000.0,17500.0,0,140.0,1,1,0
3,104,2012.0,34,4,3,3.0,1.0,135000.0,26900.0,0,306.0,1,1,0
25,43,2024.0,228,14,3,1.6,1.0,8000.0,29600.0,0,120.0,1,0,0
25,43,2024.0,229,19,3,1.6,1.0,4500.0,22240.0,1,120.0,0,1,0
11,46,2012.0,114,14,3,2.5,0.0,137000.0,11920.0,0,180.0,1,1,0
4,87,2016.0,49,14,3,1.6,0.0,159000.0,10080.0,0,125.0,0,1,0
26,0,2017.0,246,4,3,1.6,0.0,98000.0,14320.0,0,110.0,1,1,0
32,20,2025.0,317,2,2,1.8,1.0,0.0,41600.0,2,170.0,0,0,0
26,0,2016.0,243,19,3,1.6,0.0,90000.0,11920.0,0,110.0,1,1,0
4,87,2012.0,49,19,3,2.0,0.0,176000.0,8400.0,1,127.0,0,1,0
26,0,2019.0,246,4,3,1.6,1.0,78000.0,15120.0,2,110.0,1,1,0
33,83,2024.0,348,4,3,1.0,1.0,1111.0,25680.0,1,116.0,0,0,0
11,86,2023.0,116,4,3,1.5,0.0,2000.0,36500.0,0,85.0,1,0,0
4,87,2014.0,49,14,3,2.0,0.0,168000.0,10000.0,0,138.0,0,1,0
13,22,2007.0,121,14,3,2.4,0.0,200000.0,13499.0,0,185.0,1,0,0
17,18,2025.0,158,19,3,1.3,1.0,0.0,39192.0,2,170.0,0,0,0
25,43,2025.0,227,14,3,1.6,1.0,0.0,24440.0,0,120.0,0,0,0
14,99,2008.0,145,14,3,2.7,0.0,235000.0,8400.0,1,154.0,1,0,0
33,95,2025.0,357,14,3,2.0,1.0,0.0,46880.0,2,200.0,1,0,0
25,43,2022.0,227,14,3,1.6,1.0,20668.0,24400.0,2,120.0,0,0,0
5,96,2016.0,73,14,3,1.8,1.0,103000.0,13600.0,0,140.0,1,0,0
11,28,2021.0,107,4,3,1.5,1.0,90000.0,18000.0,0,123.0,0,1,0
28,44,2014.0,282,14,3,2.5,0.0,184000.0,13000.0,1,110.0,1,0,0
17,69,2019.0,170,14,3,1.8,0.0,43163.0,20847.0,2,140.0,0,0,0
5,96,2025.0,77,14,3,1.2,0.0,0.0,21360.0,2,132.0,1,0,0
25,43,2018.0,227,22,3,1.6,1.0,110000.0,18200.0,0,120.0,0,0,0
11,86,2022.0,115,15,3,1.5,0.0,56000.0,28000.0,1,143.0,0,0,0
17,69,2018.0,168,19,3,1.8,1.0,49000.0,22000.0,1,140.0,0,0,0
11,86,2021.0,116,4,3,1.5,1.0,29000.0,32000.0,1,143.0,1,0,0
17,69,2018.0,170,2,3,1.8,1.0,47000.0,20000.0,0,140.0,0,1,0
1,61,2018.0,3,14,3,1.4,0.0,56000.0,35500.0,0,150.0,1,0,0
33,83,2024.0,348,2,3,1.0,0.0,0.0,27920.0,0,116.0,0,0,0
5,97,2025.0,81,2,0,2.8,1.0,0.0,46400.0,2,200.0,1,0,0
13,40,2016.0,126,4,3,1.8,1.0,99800.0,21200.0,0,121.0,0,0,0
13,40,2019.0,126,4,3,1.8,1.0,49000.0,25200.0,0,121.0,0,0,0
25,43,2018.0,227,14,3,1.6,1.0,85000.0,19200.0,1,120.0,0,0,0
33,54,2021.0,345,14,3,1.0,1.0,91000.0,20720.0,0,101.0,0,0,0
33,82,2022.0,346,14,3,1.4,1.0,28654.0,29000.0,0,150.0,0,0,0
33,83,2022.0,348,14,3,1.0,0.0,64700.0,25592.0,0,101.0,0,0,0
11,86,2022.0,115,4,3,1.5,0.0,10000.0,30800.0,1,143.0,0,0,0
17,19,2018.0,160,19,3,2.4,1.0,82000.0,26320.0,1,170.0,1,1,0
2,108,2018.0,19,4,3,1.5,1.0,116000.0,19920.0,0,185.0,0,0,0
11,28,2009.0,109,19,3,2.0,0.0,183000.0,8720.0,0,143.0,0,1,0
5,97,2022.0,78,14,0,2.8,1.0,45000.0,36000.0,1,200.0,1,0,0
33,83,2020.0,348,2,3,1.6,0.0,94000.0,19520.0,0,110.0,0,1,0
4,89,2018.0,53,4,3,1.6,1.0,87000.0,15600.0,0,110.0,0,1,0
3,102,2025.0,30,4,3,2.0,0.0,0.0,62900.0,0,192.0,1,1,0
26,0,2025.0,243,14,3,1.0,1.0,0.0,27600.0,2,120.0,1,0,0
33,83,2019.0,350,2,3,1.6,1.0,100000.0,19600.0,1,110.0,0,1,0
5,96,2024.0,77,23,3,1.2,1.0,6100.0,24400.0,0,132.0,1,0,0
17,69,2025.0,169,19,3,1.3,1.0,0.0,30800.0,2,170.0,0,0,0
14,99,2019.0,148,19,3,2.0,1.0,69000.0,25800.0,0,154.0,0,0,0
28,26,2014.0,269,19,3,1.6,0.0,135000.0,10320.0,0,110.0,0,1,0
26,0,2017.0,249,22,3,1.6,1.0,83000.0,13200.0,2,110.0,0,1,0
32,68,2014.0,336,22,3,2.5,1.0,169000.0,24500.0,1,170.0,1,0,0
25,43,2019.0,228,4,3,1.6,1.0,65000.0,18800.0,1,120.0,1,0,0
6,7,2025.0,82,14,3,1.6,1.0,0.0,21872.0,2,115.0,0,0,0
26,0,2025.0,247,4,3,1.0,1.0,0.0,25200.0,2,120.0,0,0,0
33,54,2025.0,345,4,3,1.0,1.0,0.0,22240.0,0,101.0,0,0,0
10,60,2025.0,101,19,3,1.3,0.0,0.0,20720.0,0,155.0,0,0,0
26,0,2020.0,246,4,3,1.6,0.0,42000.0,9600.0,0,120.0,1,1,0
32,39,2011.0,323,4,0,3.0,0.0,160000.0,28000.0,1,171.0,1,1,0
17,69,2020.0,170,14,3,1.8,1.0,52000.0,23840.0,0,170.0,0,1,0
17,19,2025.0,162,22,3,1.3,1.0,0.0,36400.0,2,170.0,0,0,0
11,28,2022.0,108,2,3,1.5,1.0,49274.0,18500.0,0,123.0,0,1,0
11,28,2020.0,108,2,3,1.5,1.0,64000.0,7120.0,0,123.0,0,1,0
28,26,2016.0,275,4,3,1.6,1.0,109000.0,11600.0,1,110.0,0,1,0
28,26,2017.0,275,14,3,1.6,1.0,90000.0,14800.0,0,110.0,0,1,0
13,22,2012.0,121,2,3,2.4,1.0,191000.0,17200.0,1,185.0,1,0,0
25,43,2018.0,227,19,3,1.6,1.0,71000.0,18400.0,1,120.0,0,0,0
11,28,2016.0,108,4,3,2.0,0.0,60800.0,16990.0,0,143.0,0,1,0
14,36,2017.0,134,4,0,2.2,0.0,90700.0,36500.0,0,190.0,0,0,0
8,42,2013.0,95,19,3,2.4,0.0,221300.0,13500.0,0,170.0,1,0,0
10,60,2025.0,101,4,3,1.3,0.0,0.0,20000.0,2,155.0,0,1,0
17,35,2021.0,164,4,3,3.6,0.0,62000.0,66400.0,0,286.0,1,0,0
2,108,2024.0,18,4,3,1.5,1.0,0.0,36950.0,0,185.0,0,0,0
17,69,2018.0,170,22,3,1.8,1.0,72340.0,17520.0,0,140.0,0,0,0
32,81,2012.0,339,19,0,3.0,1.0,105000.0,32000.0,1,171.0,1,1,0
6,10,2021.0,90,14,3,1.6,1.0,28600.0,18000.0,1,165.0,0,0,0
33,82,2022.0,346,14,3,1.4,1.0,39000.0,32000.0,1,150.0,0,0,0
26,0,2017.0,249,4,3,1.6,1.0,100000.0,13120.0,0,110.0,0,1,0
1,62,2025.0,6,14,3,1.4,1.0,0.0,55900.0,2,150.0,1,0,0
3,102,2020.0,30,4,3,2.0,0.0,38000.0,52000.0,0,192.0,1,1,0
33,95,2018.0,357,14,3,1.4,0.0,102000.0,26000.0,1,150.0,1,0,0
11,28,2015.0,107,22,3,1.6,0.0,143726.0,11800.0,2,110.0,0,1,0
11,28,2005.0,105,22,3,1.6,0.0,215000.0,7040.0,0,110.0,0,1,0
17,19,2023.0,162,22,3,1.3,1.0,21000.0,32600.0,0,155.0,0,0,0
25,112,2007.0,240,22,0,2.2,0.0,251000.0,12000.0,1,190.0,1,1,0
32,81,2016.0,341,4,0,2.8,1.0,91000.0,35500.0,1,177.0,1,1,0
33,82,2025.0,346,22,3,1.4,1.0,0.0,29840.0,2,150.0,0,0,0
5,96,2023.0,73,2,3,1.2,1.0,15000.0,22400.0,0,132.0,1,0,0
3,102,2021.0,30,4,3,2.0,0.0,35000.0,50000.0,1,192.0,1,1,0
5,96,2023.0,73,4,3,1.2,1.0,50000.0,26000.0,0,132.0,1,0,0
17,69,2024.0,170,4,3,1.8,1.0,0.0,25592.0,0,175.0,0,0,0
17,19,2025.0,162,19,3,1.3,1.0,0.0,35992.0,2,170.0,0,0,0
33,83,2025.0,348,14,3,1.0,1.0,0.0,24792.0,2,101.0,0,0,0
11,28,2015.0,108,4,3,2.0,0.0,90000.0,14000.0,0,143.0,0,1,0
14,99,2008.0,141,19,0,2.0,1.0,150000.0,11500.0,0,154.0,1,1,0
26,0,2025.0,242,4,3,1.0,1.0,0.0,26320.0,0,120.0,0,1,0
1,62,2013.0,6,4,3,2.0,1.0,117000.0,20000.0,0,170.0,1,1,0
28,27,2018.0,279,4,3,2.0,0.0,92000.0,15120.0,0,143.0,0,1,0
32,39,2018.0,324,22,0,2.8,1.0,55000.0,45000.0,0,177.0,1,0,0
32,20,2021.0,317,14,3,1.8,1.0,81000.0,28000.0,0,170.0,0,0,0
33,95,2018.0,357,14,3,1.4,0.0,90000.0,25200.0,2,150.0,1,0,0
28,11,2018.0,266,4,3,1.6,1.0,65905.0,17520.0,2,110.0,0,0,0
5,96,2024.0,76,4,3,1.2,1.0,0.0,22000.0,2,132.0,0,0,0
31,37,2010.0,297,22,3,2.4,1.0,210000.0,16000.0,1,170.0,1,1,0
11,28,2013.0,108,14,3,1.6,0.0,97000.0,13000.0,1,110.0,0,1,0
5,96,2025.0,73,4,3,1.2,1.0,0.0,24800.0,2,132.0,1,0,0
5,96,2019.0,73,4,3,1.8,1.0,67000.0,18400.0,1,140.0,1,1,0
5,96,2017.0,73,22,3,1.8,1.0,90000.0,20000.0,1,140.0,1,0,0
11,28,2016.0,103,4,3,2.0,0.0,165000.0,13520.0,1,143.0,1,1,0
17,19,2018.0,161,19,3,2.4,1.0,58719.0,23056.0,0,170.0,0,1,0
14,99,2025.0,142,2,3,2.0,0.0,0.0,48000.0,0,154.0,1,0,0
11,28,2013.0,107,23,3,1.6,0.0,94523.0,10900.0,0,110.0,0,1,0
25,43,2019.0,228,19,3,1.6,1.0,72450.0,21000.0,0,120.0,1,0,0
26,0,2020.0,249,22,3,1.6,0.0,57000.0,16400.0,0,120.0,0,1,0
17,35,2014.0,165,22,3,3.6,1.0,153299.0,28500.0,0,286.0,1,0,0
5,29,2018.0,66,23,3,1.5,0.0,120000.0,26900.0,1,123.0,1,1,0
17,19,2024.0,162,4,3,1.3,1.0,9000.0,40000.0,1,175.0,0,0,0
11,86,2022.0,116,4,3,1.5,0.0,29000.0,28600.0,2,143.0,0,0,0
5,96,2025.0,77,4,3,1.2,0.0,0.0,21200.0,2,132.0,1,0,0
5,97,2025.0,81,19,0,2.8,1.0,0.0,48800.0,2,200.0,1,0,0
11,28,2008.0,105,19,0,1.4,1.0,216000.0,6900.0,0,123.0,0,1,0
17,19,2022.0,162,4,3,1.3,0.0,45000.0,31920.0,0,175.0,0,0,0
2,108,2024.0,21,23,3,1.5,1.0,0.0,39700.0,0,185.0,0,0,0
26,0,2025.0,243,19,3,1.0,1.0,0.0,28320.0,2,120.0,1,0,0
31,37,2008.0,297,2,3,2.0,1.0,236000.0,10400.0,1,127.0,1,1,0
28,26,2014.0,273,19,3,2.0,0.0,160000.0,11200.0,1,138.0,1,1,0
3,102,2023.0,30,22,3,2.0,0.0,0.0,65900.0,2,192.0,1,1,0
26,0,2017.0,249,15,3,1.6,1.0,113000.0,12000.0,1,110.0,0,1,0
11,46,2016.0,113,14,3,2.0,1.0,109000.0,19200.0,1,143.0,1,0,0
26,0,2018.0,243,4,3,1.6,0.0,75000.0,18000.0,1,110.0,1,1,0
33,82,2025.0,346,4,3,1.4,1.0,0.0,29840.0,2,150.0,0,0,0
26,0,2019.0,243,4,3,1.6,0.0,78000.0,16000.0,0,110.0,1,1,0
17,19,2025.0,159,14,3,2.0,1.0,0.0,49408.0,2,272.0,0,0,0
11,28,2016.0,108,4,3,1.6,0.0,171000.0,11200.0,1,110.0,0,1,0
1,63,2025.0,9,14,2,2.0,1.0,0.0,77800.0,2,252.0,1,0,0
3,102,2019.0,30,22,3,2.0,1.0,81000.0,37900.0,0,192.0,1,1,0
33,54,2024.0,345,22,3,1.0,1.0,1111.0,23600.0,1,116.0,0,0,0
17,19,2025.0,162,19,3,1.3,1.0,0.0,36000.0,0,170.0,0,0,0
14,21,2025.0,131,14,3,1.6,1.0,0.0,35000.0,0,115.0,0,0,0
25,43,2025.0,228,2,3,1.6,1.0,0.0,28400.0,2,120.0,1,0,0
10,60,2024.0,101,14,3,1.3,1.0,7000.0,24490.0,0,155.0,0,1,0
32,39,2013.0,323,4,3,2.7,0.0,147000.0,26500.0,0,171.0,0,1,0
26,0,2024.0,242,4,3,1.0,1.0,0.0,26584.0,0,120.0,0,1,0
26,0,2025.0,247,4,3,1.0,1.0,0.0,30320.0,2,120.0,0,0,0
17,18,2024.0,158,14,0,2.0,0.0,0.0,46800.0,2,272.0,1,0,0
13,40,2025.0,126,4,3,1.5,1.0,0.0,38376.0,0,121.0,0,0,0
28,26,2025.0,276,14,3,1.3,1.0,0.0,22560.0,0,155.0,1,0,0
33,82,2025.0,346,14,3,1.4,1.0,0.0,29600.0,2,150.0,0,0,0
17,19,2019.0,160,19,3,2.4,1.0,97000.0,28500.0,0,170.0,1,0,0
17,69,2024.0,172,4,0,2.4,0.0,0.0,39793.0,2,175.0,1,0,0
28,11,2018.0,268,4,3,2.0,0.0,104000.0,14000.0,0,143.0,0,1,0
26,0,2025.0,242,2,3,1.0,1.0,0.0,16400.0,2,120.0,0,1,0
5,96,2019.0,73,4,3,1.8,1.0,90000.0,17560.0,0,140.0,1,1,0
33,82,2025.0,346,19,3,1.4,1.0,0.0,29800.0,0,150.0,0,0,0
5,96,2015.0,73,19,3,1.8,1.0,136000.0,12720.0,0,140.0,0,1,0
5,96,2014.0,73,22,3,1.8,0.0,187000.0,11600.0,0,140.0,0,1,0
13,40,2015.0,127,22,3,1.8,1.0,118000.0,17999.0,0,185.0,0,0,0
11,86,2025.0,115,24,3,1.8,1.0,0.0,37281.0,2,105.0,1,0,0
17,19,2024.0,162,14,3,1.3,1.0,9500.0,36990.0,0,175.0,0,0,0
3,104,2025.0,38,4,3,3.0,1.0,0.0,137900.0,2,398.0,1,1,0
17,69,2016.0,170,23,3,1.8,0.0,119000.0,16800.0,0,140.0,0,1,0
28,26,2011.0,275,19,3,1.6,0.0,150000.0,10400.0,1,110.0,0,1,0
4,92,2017.0,58,15,3,2.0,1.0,92000.0,18500.0,1,143.0,0,1,0
33,82,2025.0,346,2,3,1.4,1.0,0.0,29840.0,2,150.0,0,0,0
11,86,2025.0,115,14,3,1.8,1.0,0.0,36800.0,2,105.0,1,0,0
11,28,2014.0,107,22,3,1.6,0.0,161000.0,10800.0,0,110.0,0,1,0
25,43,2021.0,229,4,3,1.6,0.0,67000.0,19120.0,2,120.0,0,1,0
1,65,2011.0,12,14,3,3.0,1.0,163500.0,25000.0,1,333.0,1,0,0
13,22,2016.0,123,19,3,2.4,1.0,132000.0,22392.0,2,185.0,0,0,0
5,29,2023.0,65,4,3,1.5,0.0,16000.0,29600.0,1,185.0,0,0,0
5,96,2021.0,77,14,3,1.2,1.0,80000.0,23500.0,1,132.0,1,0,0
13,40,2018.0,126,14,3,1.8,1.0,130000.0,20500.0,0,121.0,0,0,0
5,97,2025.0,78,14,0,2.8,0.0,0.0,49680.0,2,200.0,1,0,0
3,102,2019.0,30,14,3,2.0,1.0,59271.0,34900.0,0,192.0,1,1,0
20,75,2011.0,186,15,3,2.4,0.0,160000.0,15900.0,1,163.0,1,0,0
5,96,2025.0,73,23,3,1.2,1.0,0.0,24000.0,0,132.0,1,0,0
26,0,2017.0,243,15,3,1.6,0.0,108000.0,13840.0,0,110.0,1,1,0
25,43,2020.0,229,14,3,1.6,0.0,96000.0,23000.0,1,120.0,0,1,0
5,96,2014.0,73,22,3,1.8,1.0,97000.0,14500.0,1,140.0,1,0,0
28,26,2018.0,275,22,3,2.0,1.0,111000.0,16010.0,0,143.0,0,1,0
5,96,2018.0,73,4,3,1.8,1.0,101600.0,14800.0,2,140.0,1,1,0
17,19,2020.0,161,19,3,2.4,1.0,80000.0,24400.0,0,170.0,0,1,0
33,54,2025.0,345,4,3,1.0,1.0,0.0,24600.0,2,101.0,0,0,0
13,22,2007.0,123,22,3,2.4,1.0,272000.0,12000.0,1,185.0,1,1,0
26,0,2020.0,246,4,3,1.6,0.0,62000.0,18000.0,0,120.0,1,1,0
5,97,2025.0,78,14,0,2.8,0.0,0.0,44401.0,2,200.0,1,0,0
6,10,2020.0,91,22,3,1.6,1.0,67000.0,16000.0,0,165.0,0,0,0
11,28,2023.0,107,4,3,1.5,0.0,49000.0,20000.0,1,123.0,0,1,0
17,58,2013.0,167,19,3,2.4,0.0,168000.0,14800.0,1,170.0,1,0,0
33,83,2025.0,348,14,3,1.0,1.0,0.0,23600.0,2,101.0,0,1,0
5,96,2015.0,73,22,3,1.8,1.0,117510.0,12800.0,1,140.0,0,1,0
20,78,2025.0,195,4,3,1.6,1.0,0.0,57000.0,0,115.0,1,0,0
25,112,2019.0,240,14,3,2.5,1.0,50200.0,29900.0,0,170.0,1,0,0
33,54,2025.0,345,14,3,1.0,1.0,0.0,23200.0,2,101.0,0,0,0
14,99,2013.0,144,14,3,2.0,0.0,83000.0,13360.0,1,154.0,0,1,0
24,56,2007.0,226,19,3,2.4,0.0,206000.0,9600.0,1,170.0,1,0,0
17,19,2025.0,162,19,3,1.3,1.0,0.0,36400.0,0,170.0,0,0,0
26,0,2025.0,242,4,3,1.0,1.0,0.0,26389.0,2,120.0,0,1,0
25,57,1993.0,236,28,3,3.0,0.0,245000.0,12800.0,0,306.0,1,1,0
17,19,2024.0,162,4,3,1.3,1.0,0.0,34000.0,2,175.0,0,0,0
28,26,2020.0,275,14,3,1.6,1.0,76284.0,17680.0,2,110.0,0,1,0
26,0,2025.0,243,14,3,1.0,1.0,0.0,26800.0,0,120.0,1,0,0
17,69,2025.0,168,8,3,1.3,1.0,0.0,29832.0,2,170.0,0,0,0
32,39,2023.0,324,19,0,2.8,1.0,10500.0,54000.0,1,177.0,1,0,0
6,8,2024.0,85,22,3,1.0,1.0,0.0,25200.0,2,120.0,0,0,0
5,96,2014.0,73,14,3,1.8,0.0,135600.0,15360.0,1,140.0,1,0,0
20,74,2021.0,183,14,3,1.6,0.0,49900.0,21200.0,0,132.0,0,0,0
33,83,2025.0,348,4,3,1.0,1.0,0.0,24792.0,2,101.0,0,0,0
28,26,2011.0,275,14,3,2.0,0.0,126500.0,14000.0,1,143.0,1,1,0
32,81,2021.0,340,22,0,2.8,1.0,73000.0,46800.0,1,204.0,1,0,0
8,42,2013.0,93,19,3,3.6,0.0,97800.0,17600.0,0,280.0,1,0,0
11,86,2024.0,115,4,3,1.8,1.0,500.0,37000.0,1,105.0,1,0,0
32,39,2018.0,324,14,0,2.8,1.0,81000.0,40500.0,1,177.0,1,0,0
33,82,2025.0,346,4,3,1.4,1.0,0.0,29840.0,2,150.0,0,0,0
5,96,2024.0,77,4,3,1.2,1.0,0.0,21500.0,1,132.0,1,1,0
28,26,2012.0,275,28,3,2.0,0.0,110000.0,11120.0,0,138.0,0,1,0
28,11,2018.0,266,14,3,2.0,1.0,115000.0,16800.0,0,143.0,0,1,0
4,89,2017.0,54,14,3,1.6,1.0,54000.0,14400.0,0,125.0,1,1,0
6,10,2017.0,90,8,3,1.2,0.0,58500.0,12399.0,1,165.0,0,0,0
14,99,2012.0,144,14,3,2.0,1.0,110000.0,18000.0,1,154.0,1,0,0
25,43,2025.0,229,14,3,1.6,1.0,0.0,23120.0,2,120.0,0,1,0
32,68,2014.0,336,22,3,2.5,1.0,135000.0,26000.0,1,170.0,1,0,0
33,54,2025.0,345,2,3,1.0,1.0,0.0,27787.0,2,101.0,0,0,0
32,20,2023.0,317,14,2,1.8,1.0,25000.0,35200.0,0,170.0,0,0,0
11,28,2016.0,107,14,0,1.5,0.0,130000.0,12800.0,1,90.0,0,1,0
25,43,2021.0,227,22,3,1.6,1.0,42000.0,21520.0,2,120.0,0,1,0
33,54,2025.0,345,23,3,1.0,1.0,1000.0,24800.0,0,101.0,0,0,0
4,87,2015.0,49,2,3,2.0,0.0,115000.0,10500.0,0,138.0,0,1,0
2,105,2025.0,17,2,3,1.5,1.0,0.0,26200.0,2,148.0,1,0,0
28,11,2018.0,267,23,3,1.6,0.0,80000.0,10400.0,0,110.0,1,1,0
17,101,2019.0,177,4,3,3.6,0.0,78000.0,85000.0,0,284.0,1,0,0
33,83,2025.0,348,19,3,1.0,1.0,0.0,24792.0,0,101.0,0,0,0
13,22,2008.0,121,14,3,2.0,0.0,200000.0,13500.0,0,148.0,1,0,0
27,12,2008.0,258,14,3,4.8,0.0,192000.0,45000.0,0,400.0,1,0,0
17,69,2020.0,170,19,3,1.8,1.0,93000.0,17192.0,2,170.0,0,1,0
13,40,2016.0,127,19,3,1.8,1.0,120000.0,18320.0,0,175.0,0,0,0
6,10,2021.0,90,4,3,1.6,1.0,24500.0,20400.0,1,165.0,0,0,0
33,82,2024.0,346,14,3,1.4,1.0,0.0,30800.0,0,150.0,0,0,0
28,26,2019.0,271,4,2,1.6,0.0,102000.0,12200.0,2,110.0,0,1,0
33,94,2013.0,355,4,3,2.0,0.0,214000.0,16500.0,1,200.0,1,1,0
23,15,2018.0,214,14,3,2.0,1.0,83000.0,47500.0,0,381.0,1,0,0
13,40,2016.0,126,4,3,1.8,1.0,99000.0,15680.0,0,121.0,0,0,0
5,96,2017.0,73,4,3,1.8,1.0,78000.0,17000.0,1,140.0,1,0,0
33,83,2025.0,348,14,3,1.0,1.0,0.0,24792.0,0,101.0,0,0,0
13,40,2017.0,126,4,3,1.8,1.0,78000.0,21500.0,0,121.0,0,0,0
2,108,2024.0,21,14,3,1.5,1.0,0.0,37900.0,2,185.0,0,0,0
11,28,2014.0,107,19,3,1.6,0.0,135000.0,11600.0,0,110.0,0,1,0
17,101,2014.0,176,14,3,3.6,0.0,90000.0,41900.0,0,284.0,1,1,1
17,19,2020.0,160,4,3,2.4,1.0,40000.0,28000.0,0,170.0,1,1,0
33,82,2023.0,346,4,3,1.4,1.0,11111.0,36496.0,1,150.0,0,0,0
5,96,2025.0,73,23,3,1.2,1.0,0.0,24400.0,2,132.0,1,0,0
26,0,2017.0,246,4,3,1.6,1.0,127000.0,13200.0,0,110.0,1,1,0
10,60,2025.0,101,4,3,1.3,0.0,0.0,24800.0,2,155.0,0,0,0
1,66,2025.0,13,14,3,3.0,1.0,0.0,178000.0,0,340.0,1,0,0
5,96,2025.0,76,14,3,1.2,1.0,0.0,28412.0,2,132.0,1,0,0
11,46,2020.0,113,14,2,2.0,1.0,37000.0,36400.0,0,143.0,1,0,0
17,69,2020.0,168,19,3,1.8,1.0,52000.0,24000.0,0,175.0,0,0,0
26,0,2018.0,246,4,3,1.6,1.0,73000.0,14400.0,0,110.0,1,1,0
11,28,2012.0,105,4,3,2.0,0.0,160000.0,10600.0,0,143.0,0,1,0
26,0,2017.0,243,14,3,1.6,0.0,116000.0,13600.0,0,110.0,1,1,0
17,19,2023.0,162,4,3,1.3,1.0,31000.0,29592.0,0,155.0,0,0,0
