Marca,Modelo,Año,Versión,Color,Tipo de combustible,Puertas,Transmisión,Motor,Con cámara de retroceso,Kilómetros,Precio,Tipo de vendedor,HP,Tracción
chery,tiggo,2013.0,f2 confort,Blanco,Nafta,5.0,manual,2.0,1,220000.0,8400.0,particular,138.0,4x2
honda,crv,2010.0,ex l,Gris,Nafta,5.0,automatica,2.4,0,230000.0,14000.0,concesionaria,,4x4
jeep,compass,2014.0,sport,Blanco,Nafta,5.0,automatica,2.4,,131000.0,13600.0,tienda,170.0,
citroen,c4cactus,2022.0,vti 115 feel pk,Blanco,Nafta,5.0,manual,1.6,,68000.0,18400.0,concesionaria,,
volkswagen,tcross,2025.0,200 tsi trendline,Gris,Nafta,5.0,automatica,1.0,,0.0,25040.0,tienda,,
mercedesbenz,claseml,2004.0,ml270 cdi luxury,Azul,Diésel,5.0,automatica,2.7,,194190.0,11000.0,concesionaria,,
ford,ecosport,2018.0,se,Blanco,Nafta,5.0,manual,1.5,,88600.0,15040.0,particular,123.0,4x2
fiat,500x,2018.0,16v pop,Marrón,Nafta,5.0,manual,1.4,,77000.0,18300.0,particular,,
ford,territory,2024.0,ecobost titanium,Azul,Nafta,5.0,automatica,1.8,,4000.0,35200.0,particular,,
jeep,compass,2025.0,t270 series,Negro,Nafta,5.0,automatica,1.3,,2000.0,35920.0,tienda,,4x2
chery,tiggo,2014.0,f2 confort,Verde,Nafta,5.0,manual,2.0,,109000.0,11200.0,concesionaria,138.0,4x2
jeep,renegade,2024.0,sport,Plateado,Nafta,5.0,automatica,1.8,,18000.0,22800.0,particular,,
ford,ecosport,2017.0,titanium powershift,Blanco,Nafta,5.0,,2.0,,124000.0,12720.0,particular,143.0,4x2
renault,duster,2015.0,expression n,,Nafta,,manual,1.6,,174000.0,12900.0,concesionaria,,
jeep,renegade,2018.0,sport plus,Rojo,Nafta,5.0,automatica,1.8,,57000.0,18160.0,tienda,,
nissan,kicks,2021.0,exclusive,Gris,Nafta,5.0,automatica,1.6,1,54316.0,24400.0,tienda,,
peugeot,2008,2019.0,thp sport,Rojo,Nafta,5.0,manual,1.6,1,70000.0,19000.0,particular,,
fiat,pulse,2025.0,gse drive,Blanco,Nafta,5.0,automatica,1.3,,0.0,10000.0,tienda,,
toyota,sw4,2024.0,tdi diamante ii,Plateado,Diésel,5.0,automatica,2.8,1,4000.0,67800.0,particular,,
citroen,c3aircross,2025.0,shine turbo 200 bitono,Blanco,Nafta,5.0,automatica,1.0,,0.0,23920.0,concesionaria,,
toyota,sw4,2022.0,srx 204c,Plateado,Diésel,5.0,,,,11900.0,50800.0,particular,,
chevrolet,tracker,2015.0,ltz,Negro,Nafta,5.0,manual,1.8,,210000.0,12800.0,particular,140.0,4x2
bmw,x5,2017.0,50i m package,Blanco,Nafta,5.0,,4.4,1,69000.0,79900.0,particular,449.0,4x4
peugeot,2008,2022.0,feline tip am20,Rojo,Nafta,5.0,,1.6,1,47000.0,20800.0,particular,,
suzuki,vitara,1995.0,jlx sidekick,Rojo,Nafta,3.0,manual,1.6,,190000.0,7000.0,concesionaria,,
citroen,c4cactus,2023.0,vti 115 shine,Blanco,Nafta,5.0,automatica,1.6,,1000.0,22399.0,tienda,,
audi,q8,2020.0,tfsi,Negro,Nafta,5.0,,3.0,,79000.0,125000.0,concesionaria,,4x4
peugeot,2008,2017.0,allure tip,Plateado,Nafta,5.0,,1.6,,112000.0,15000.0,particular,,
ford,territory,2025.0,titanium,Blanco,Nafta,5.0,,1.8,1,0.0,39085.0,tienda,,
peugeot,2008,2025.0,gt,Negro,Nafta,5.0,,1.0,1,0.0,31554.0,concesionaria,,
honda,crv,2013.0,lx,Gris,Nafta,5.0,automatica,2.4,,174000.0,16900.0,tienda,185.0,4x2
renault,duster,2016.0,ph2 dynamique,Negro,Nafta,5.0,manual,1.6,,112000.0,13700.0,concesionaria,110.0,4x2
toyota,landcruiser,2008.0,prado,Dorado,Diésel,5.0,manual,3.0,,188000.0,20000.0,particular,,
porsche,macan,2025.0,gts,Azul,Nafta,5.0,,3.0,1,0.0,211000.0,tienda,440.0,
ford,kuga,2016.0,titanium,Gris,Nafta,5.0,automatica,2.0,1,74000.0,23000.0,particular,,4x4
honda,hrv,2018.0,ex,Negro,Nafta,5.0,automatica,1.8,,58500.0,24500.0,concesionaria,,4x2
jeep,commander,2025.0,t270 limited,Blanco,Nafta,5.0,automatica,1.3,,0.0,28000.0,tienda,,4x2
jeep,compass,2025.0,blackhawk at9 hurricane,Plateado,Nafta,5.0,,2.0,,0.0,44872.0,concesionaria,272.0,4x4
jeep,grandcherokee,2017.0,srt,Negro,Nafta,5.0,automatica,6.4,,80000.0,87000.0,particular,465.0,
jeep,grandcherokee,1998.0,v8 limited,Gris,Nafta,5.0,manual,5.2,,117000.0,14900.0,particular,,
jeep,renegade,2024.0,sport,Negro,Nafta,5.0,manual,1.8,1,0.0,22320.0,tienda,,
baic,x55,2025.0,plus,Gris,Nafta,5.0,,1.5,1,0.0,44900.0,concesionaria,,
peugeot,2008,2018.0,allure,Gris,Nafta,5.0,manual,1.6,,87000.0,16300.0,concesionaria,,
peugeot,2008,2019.0,feline,Gris,Nafta,5.0,manual,1.6,,70000.0,16640.0,concesionaria,,
chevrolet,tracker,2016.0,ltz,Blanco,Nafta,5.0,automatica,1.8,1,179000.0,13000.0,particular,140.0,4x4
kia,soul,2013.0,classic,Marrón,Nafta,5.0,manual,1.6,,98000.0,13000.0,concesionaria,132.0,
ford,ecosport,2022.0,se,Blanco,Nafta,5.0,manual,1.5,,30000.0,19280.0,tienda,123.0,4x2
jeep,renegade,2022.0,longitude,Plateado,Nafta,5.0,automatica,1.8,,49000.0,25600.0,tienda,,
citroen,c3,2025.0,16v vti 115 feel pack,Gris,Nafta,5.0,automatica,1.6,1,0.0,21872.0,tienda,,
nissan,kicks,2021.0,exclusive,Plateado,Nafta,5.0,automatica,1.6,,32000.0,25520.0,concesionaria,,
audi,q5,2016.0,tfsi,Negro,Nafta,5.0,automatica,3.0,,147500.0,27900.0,particular,272.0,4x4
audi,q5,2017.0,tfsi,Gris,Nafta,5.0,automatica,3.0,,60000.0,35900.0,concesionaria,272.0,4x4
jeep,compass,2020.0,sport,Negro,Nafta,5.0,manual,2.4,,56000.0,23120.0,concesionaria,,
hyundai,tucson,2012.0,gl 5mt,Gris,Nafta,5.0,manual,2.0,,176800.0,11000.0,particular,,4x2
audi,q2,2017.0,tfsi sport,Plateado,Nafta,5.0,,1.4,,130000.0,28000.0,concesionaria,150.0,
audi,q8,2025.0,tfsi,Gris,Híbrido,5.0,,3.0,,0.0,185000.0,tienda,340.0,4x4
jeep,renegade,2018.0,sport,Gris,Nafta,5.0,,1.8,,60000.0,21500.0,concesionaria,,
hyundai,tucson,2019.0,ctecho,Blanco,Nafta,5.0,,2.0,,55800.0,32800.0,concesionaria,,
volkswagen,tcross,2024.0,200 tsi comfortline,Gris,Nafta,5.0,automatica,1.0,,0.0,27600.0,concesionaria,,
landrover,rangerover,2014.0,22sd4 evoque prestig,Blanco,Diésel,5.0,,2.2,,107000.0,34000.0,concesionaria,,
chery,tiggo2,2018.0,luxury,Gris,Nafta,5.0,manual,1.5,1,54000.0,14000.0,particular,,
nissan,kicks,2021.0,exclusive,Plateado,Nafta,5.0,automatica,1.6,,32000.0,25520.0,concesionaria,,
chevrolet,tracker,2017.0,ltz,Blanco,Nafta,5.0,automatica,1.8,,120000.0,15600.0,concesionaria,140.0,4x4
nissan,xtrail,2021.0,exclusive xtronic,Gris,Nafta,5.0,automatica,2.5,,32500.0,37600.0,concesionaria,,
chevrolet,tracker,2025.0,turbo ltz,Gris,Nafta,5.0,automatica,1.2,,0.0,23200.0,tienda,,
toyota,corollacross,2023.0,xei ecvt,Rojo,Híbrido,5.0,,1.8,,44000.0,34000.0,concesionaria,,
dodge,journey,2013.0,sxt techo 3filas,Gris,Nafta,5.0,automatica,2.4,,210000.0,13200.0,particular,,
jeep,grandcherokee,2007.0,crd limited,Negro,Diésel,5.0,manual,3.0,1,170500.0,15000.0,particular,,
audi,q5,2016.0,tfsi,Plateado,Nafta,5.0,automatica,2.0,1,110000.0,29000.0,tienda,225.0,4x4
bmw,x6,2012.0,35i sportive,Azul,Nafta,5.0,,3.0,,79000.0,42000.0,concesionaria,306.0,4x4
peugeot,2008,2025.0,gt,Negro,Nafta,5.0,,1.0,,0.0,32800.0,concesionaria,,
hyundai,tucson,2018.0,premium,Plateado,Diésel,5.0,,2.0,1,114666.0,26000.0,tienda,,
toyota,corollacross,2023.0,xei,Gris,Nafta,5.0,automatica,2.0,1,23000.0,31500.0,particular,,
kia,sorento,2017.0,crdi ex,Gris,Diésel,5.0,,2.2,,125000.0,28000.0,particular,,
hyundai,galloper,2001.0,i exd,Gris,Diésel,5.0,manual,2.5,,188000.0,18000.0,particular,,4x4
peugeot,2008,2016.0,feline,Gris,Nafta,5.0,manual,1.6,,121000.0,13440.0,concesionaria,,
jeep,compass,2020.0,longitude,Blanco,Nafta,5.0,manual,2.4,,70000.0,28000.0,concesionaria,,
dodge,journey,2012.0,se,Gris,Nafta,5.0,,2.4,,138000.0,13500.0,concesionaria,,
volkswagen,tiguan,2011.0,i sport style,Rojo,Nafta,5.0,automatica,2.0,1,160000.0,13800.0,particular,,
jeep,wrangler,2013.0,unlimited mtx,Rojo,Nafta,3.0,manual,3.6,,119000.0,43000.0,tienda,284.0,
peugeot,2008,2025.0,gt,Blanco,Nafta,5.0,,1.0,1,0.0,30480.0,tienda,,
volkswagen,tiguan,2014.0,sport style tsi,Blanco,Nafta,5.0,automatica,2.0,,152000.0,17520.0,particular,200.0,
jeep,renegade,2025.0,longitude,Gris,Nafta,5.0,automatica,1.3,,0.0,28880.0,concesionaria,,4x2
kia,sorento,2019.0,crdi ex,Blanco,Diésel,5.0,,2.2,,136000.0,34800.0,concesionaria,,4x4
ford,ecosport,2018.0,se,Negro,Nafta,5.0,manual,1.5,,117352.0,14625.0,tienda,123.0,4x2
audi,q2,2023.0,35tfsi advanced,Plateado,Nafta,5.0,automatica,1.4,1,13000.0,49300.0,particular,,
renault,duster,2019.0,ph2 dynamique,Blanco,Nafta,5.0,manual,1.6,,140000.0,15500.0,concesionaria,110.0,4x2
chevrolet,trailblazer,2025.0,td high country,Gris,Diésel,5.0,automatica,2.8,,0.0,46399.0,tienda,,4x4
renault,duster,2013.0,luxe,Negro,Nafta,5.0,manual,2.0,1,160000.0,10800.0,particular,138.0,4x2
volkswagen,taos,2022.0,250 tsi comfortline,Blanco,Nafta,5.0,,1.4,,40000.0,30500.0,concesionaria,,
volkswagen,taos,2023.0,250 tsi highline,Blanco,Nafta,5.0,,1.4,,50000.0,37192.0,tienda,,
volkswagen,nivus,2025.0,tsi 200 trendline,Blanco,Nafta,5.0,,1.0,,0.0,22720.0,concesionaria,,
volkswagen,nivus,2025.0,tsi comfortline,Rojo,Nafta,5.0,automatica,1.0,1,0.0,25247.0,tienda,,
peugeot,2008,2025.0,gt,Gris,Nafta,5.0,,1.0,1,0.0,23200.0,tienda,,
jeep,commander,2025.0,t270 limited,Plateado,Nafta,5.0,automatica,1.3,1,0.0,39920.0,tienda,,4x2
renault,duster,2020.0,ph2 privilege,Gris,Nafta,5.0,manual,1.6,,84983.0,15992.0,tienda,,4x2
renault,captur,2018.0,intens,Blanco,Nafta,5.0,manual,2.0,,65000.0,22000.0,concesionaria,,
bmw,x6,2010.0,35i sportive,Blanco,Nafta,5.0,,3.0,1,130000.0,36000.0,particular,306.0,4x4
renault,duster,2013.0,luxe,Verde,Nafta,5.0,manual,2.0,,178000.0,12000.0,particular,138.0,4x4
volkswagen,tiguan,2025.0,tsi premium,Azul,Nafta,5.0,automatica,2.0,,0.0,45199.0,tienda,,
nissan,kicks,2024.0,exclusive,Plateado,Nafta,5.0,automatica,1.6,,1326.0,32282.0,tienda,,
bmw,x6,2013.0,35i sportive,Negro,Nafta,5.0,,3.0,,124980.0,41000.0,concesionaria,306.0,4x4
volkswagen,taos,2025.0,250 tsi highline,Plateado,Nafta,5.0,,1.4,,0.0,35196.0,tienda,,
renault,captur,2018.0,intens,Blanco,Nafta,5.0,manual,2.0,,96000.0,14000.0,particular,,
volkswagen,taos,2024.0,250 tsi comfortline,Azul,Nafta,5.0,,1.4,,0.0,30800.0,tienda,,
ford,territory,2025.0,ecoboost titanium,Blanco,Nafta,5.0,automatica,1.8,1,2800.0,37920.0,particular,,
volkswagen,taos,2024.0,250 tsi comfortline,Negro,Nafta,5.0,,1.4,,0.0,31200.0,concesionaria,,
kia,soul,2011.0,classic 5mt,Beige,Nafta,5.0,manual,1.6,1,190000.0,9800.0,particular,,
citroen,c4cactus,2018.0,puretech 110 ss shine,Gris,Nafta,5.0,automatica,1.2,,118000.0,11600.0,particular,,
toyota,hiluxsw4,2021.0,srx,Gris,Diésel,5.0,automatica,2.8,,46000.0,55000.0,concesionaria,177.0,4x4
jeep,compass,2024.0,t270 series,Blanco,Nafta,5.0,automatica,1.3,1,7800.0,33592.0,concesionaria,,4x2
renault,duster,2025.0,tce turbo iconic xtronic,Gris,Nafta,5.0,automatica,1.3,1,0.0,25624.0,tienda,155.0,
peugeot,2008,2017.0,allure tip,Blanco,Nafta,5.0,,1.6,,126000.0,13500.0,particular,,
chery,tiggo,2011.0,confort,Gris,Nafta,5.0,manual,2.0,,157000.0,8640.0,particular,127.0,4x2
bmw,x1,2019.0,sdrive 18i active,Gris,Nafta,5.0,manual,2.0,1,75000.0,35000.0,concesionaria,,
chevrolet,tracker,2014.0,ltz,Blanco,Nafta,5.0,automatica,1.8,0,142000.0,11200.0,concesionaria,140.0,4x4
kia,soul,2014.0,rock,Blanco,Nafta,5.0,automatica,1.6,,105000.0,11600.0,concesionaria,132.0,
toyota,sw4,2024.0,srx,Gris,Diésel,5.0,automatica,2.8,,1234.0,66500.0,concesionaria,204.0,4x4
jeep,renegade,2021.0,sport,Gris,Nafta,5.0,manual,1.8,1,21500.0,20400.0,particular,,
volkswagen,taos,2025.0,250 tsi highline,Blanco,Nafta,5.0,,1.4,,0.0,35280.0,tienda,,
peugeot,3008,2018.0,gtline hdi,Azul,Diésel,5.0,automatica,2.0,,97000.0,28000.0,particular,,
volkswagen,tcross,2025.0,200 tsi comfortline,Negro,Nafta,5.0,automatica,1.0,,0.0,28400.0,concesionaria,,
peugeot,2008,2018.0,thp sport,Gris,Nafta,5.0,manual,1.6,1,104000.0,14800.0,particular,,
ford,ecosport,2019.0,titanium,Gris,Nafta,5.0,manual,1.5,,60000.0,17200.0,particular,123.0,4x2
volkswagen,taos,2024.0,250 tsi highline,Plateado,Nafta,5.0,,1.4,,1111.0,30400.0,particular,,
jeep,compass,2024.0,t270 limited,Gris,Nafta,5.0,,1.3,,0.0,36400.0,tienda,,
ford,ecosport,2022.0,gdi titanium,Azul,Nafta,5.0,,2.0,,89000.0,22040.0,concesionaria,170.0,4x2
ford,ecosport,2017.0,se,Plateado,Nafta,5.0,manual,1.6,,139000.0,14320.0,concesionaria,110.0,4x2
volkswagen,nivus,2024.0,tsi 200 comfortline,Rojo,Nafta,5.0,,1.0,,0.0,21600.0,concesionaria,,
chevrolet,equinox,2020.0,premier,Blanco,Nafta,5.0,,1.5,,87000.0,80000.0,concesionaria,,4x4
chevrolet,tracker,2018.0,ltz,Negro,Nafta,5.0,,1.8,,80000.0,17592.0,concesionaria,140.0,
nissan,xtrail,2021.0,exclusive xtronic,Blanco,Nafta,5.0,automatica,2.5,1,0.0,36720.0,concesionaria,,
chevrolet,tracker,2025.0,turbo,Gris,Nafta,5.0,automatica,1.2,,0.0,21159.0,tienda,,
chevrolet,tracker,2023.0,turbo,Rojo,Nafta,5.0,automatica,1.2,0,50000.0,25000.0,particular,,
peugeot,2008,2016.0,allure,Gris,Nafta,5.0,manual,1.6,,130000.0,12000.0,particular,,
citroen,c3aircross,2025.0,shine turbo 200 bitono,Blanco,Nafta,5.0,automatica,1.0,,0.0,23800.0,tienda,,
honda,hrv,2024.0,lx,Blanco,Nafta,5.0,automatica,1.8,,0.0,33900.0,concesionaria,,4x2
ford,kuga,2020.0,se,Blanco,Híbrido,5.0,,,,14780.0,33000.0,concesionaria,,
fiat,pulse,2025.0,gse drive,Rojo,Nafta,5.0,automatica,1.3,,0.0,20720.0,tienda,,
ssangyong,musso,1998.0,601 d,Azul,Diésel,5.0,manual,2.3,,62000.0,12000.0,particular,,
renault,duster,2020.0,ph2 dynamique,Rojo,Nafta,5.0,manual,1.6,,128000.0,16000.0,concesionaria,,4x2
volkswagen,tiguanallspace,2018.0,tsi trendline,Gris,Nafta,5.0,automatica,1.4,,90000.0,25200.0,tienda,150.0,
peugeot,2008,2017.0,feline tip,Gris,Nafta,5.0,,1.6,,100000.0,14800.0,concesionaria,,
nissan,kicks,2018.0,exclusive,Naranja,Nafta,5.0,automatica,1.6,1,62000.0,21500.0,particular,,
toyota,corollacross,2024.0,seg ecvt,Gris,Híbrido,5.0,,1.8,1,6500.0,37500.0,particular,,
peugeot,2008,2019.0,feline,Gris,Nafta,5.0,manual,1.6,,79000.0,15200.0,tienda,,
audi,q7,2014.0,tfsi,Negro,Nafta,5.0,automatica,3.0,,79000.0,45000.0,particular,333.0,4x4
peugeot,3008,2018.0,gtline hdi,Azul,Diésel,5.0,automatica,2.0,,140000.0,23992.0,particular,,
volkswagen,tcross,2024.0,200 tsi trendline,Gris,Nafta,5.0,automatica,1.0,,0.0,25200.0,concesionaria,,
renault,duster,2016.0,ph2 privilege,Gris,Nafta,5.0,manual,2.0,1,93000.0,13200.0,particular,143.0,4x2
fiat,pulse,2022.0,impetus t3,Blanco,Nafta,5.0,automatica,1.0,,40000.0,21600.0,concesionaria,,
ford,ecosport,2015.0,titanium,Blanco,Nafta,5.0,manual,2.0,,109000.0,15840.0,concesionaria,143.0,4x2
jeep,compass,2025.0,t270 limited,Blanco,Nafta,5.0,automatica,1.3,,0.0,35720.0,concesionaria,,4x2
nissan,kicks,2019.0,advance,Rojo,Nafta,5.0,manual,1.6,0,69800.0,17520.0,particular,,
volkswagen,taos,2025.0,250 tsi highline,Plateado,Nafta,5.0,,1.4,1,0.0,35440.0,tienda,,
peugeot,2008,2019.0,crossway,Blanco,Nafta,5.0,manual,1.6,,109628.0,15920.0,tienda,,
renault,duster,2015.0,ph2 dynamique,Blanco,Nafta,5.0,manual,1.6,,119000.0,13440.0,particular,110.0,4x2
jeep,renegade,2025.0,longitude,Gris,Nafta,5.0,automatica,1.3,,0.0,30296.0,tienda,,4x2
toyota,sw4,2021.0,srx,Gris,Diésel,5.0,automatica,2.8,,118000.0,52000.0,particular,204.0,4x4
hyundai,santafe,2010.0,gls premium crdi,Negro,Diésel,5.0,manual,2.2,,212000.0,14001.0,particular,,4x4
peugeot,2008,2025.0,gt,Gris,Nafta,5.0,,1.0,1,0.0,28229.0,tienda,,
chevrolet,tracker,2025.0,ltz turbo,Rojo,Nafta,5.0,automatica,1.2,,0.0,24400.0,tienda,,
toyota,corollacross,2025.0,xei my 2025,Blanco,Híbrido,5.0,automatica,1.8,1,0.0,30640.0,concesionaria,,
chery,tiggo5,2017.0,luxury,Blanco,Nafta,5.0,automatica,2.0,1,102500.0,16800.0,particular,,
renault,duster,2013.0,confort plus abs,Negro,Nafta,5.0,manual,1.6,,74000.0,15500.0,particular,110.0,4x2
ford,ecosport,2015.0,se,Blanco,Nafta,5.0,manual,2.0,,93000.0,12720.0,concesionaria,143.0,4x2
nissan,kicks,2021.0,exclusive,Rojo,Nafta,5.0,automatica,1.6,1,71000.0,23200.0,particular,,
audi,q3,2017.0,tfsi,Blanco,Nafta,5.0,manual,1.4,0,114921.0,22800.0,concesionaria,150.0,
bmw,x6,2025.0,35i pure extravagance,Negro,Nafta,5.0,,3.0,,0.0,189900.0,concesionaria,,4x4
chevrolet,tracker,2025.0,turbo ltz,Blanco,Nafta,5.0,automatica,1.2,,0.0,24000.0,tienda,,
citroen,c4cactus,2021.0,thp 165 shine,Rojo,Nafta,,automatica,1.6,,47000.0,19200.0,concesionaria,,
ford,ecosport,2016.0,titanium,Blanco,Nafta,5.0,manual,2.0,0,100000.0,14000.0,concesionaria,143.0,4x2
volkswagen,tcross,2021.0,highline,Gris,Nafta,5.0,automatica,1.6,,69900.0,21700.0,concesionaria,,
peugeot,2008,2025.0,gt,Blanco,Nafta,5.0,,1.2,,0.0,25060.0,concesionaria,,
renault,koleos,2012.0,dynamique,Plateado,Nafta,5.0,manual,2.5,1,210000.0,9600.0,particular,,4x4
toyota,hiluxsw4,2023.0,srx,Gris,Diésel,5.0,automatica,2.8,1,44000.0,50400.0,particular,177.0,4x4
peugeot,2008,2025.0,allure,Gris,Nafta,5.0,,1.0,,0.0,27200.0,tienda,,
hyundai,tucson,2008.0,crdi 6abg,Negro,Diésel,5.0,manual,2.0,,229638.0,9500.0,concesionaria,,4x4
jeep,renegade,2025.0,longitude,Negro,Nafta,5.0,automatica,1.3,,0.0,30000.0,concesionaria,,4x2
alfaromeo,stelvio,2025.0,q4 veloce,Gris,Nafta,5.0,automatica,2.0,,0.0,86000.0,concesionaria,280.0,
mercedesbenz,clasegla,2017.0,gla200 urban,Blanco,Nafta,5.0,,1.6,,150000.0,27000.0,particular,156.0,
volkswagen,taos,2025.0,250 tsi highline,Gris,Nafta,5.0,,1.4,1,0.0,35440.0,tienda,,
nissan,kicks,2023.0,advance plus,Gris,Nafta,5.0,automatica,1.6,1,19600.0,27200.0,particular,,
hyundai,santafe,2014.0,premium,Gris,Nafta,5.0,automatica,2.4,1,179000.0,17600.0,particular,,4x4
jeep,renegade,2019.0,sport plus,Verde,Nafta,5.0,automatica,1.8,,62000.0,19920.0,concesionaria,,
toyota,hiluxsw4,2012.0,srv cuero i 4at,Blanco,Diésel,5.0,,3.0,,195000.0,29000.0,particular,171.0,4x4
jeep,grandcherokee,2008.0,limited,Negro,Nafta,5.0,automatica,4.7,,136838.0,19900.0,concesionaria,,
audi,q3,2025.0,35tfsi,Gris,Nafta,5.0,,1.4,,0.0,62000.0,tienda,150.0,
ford,ecosport,2020.0,titanium,Rojo,Nafta,5.0,,1.5,1,59882.0,19600.0,tienda,123.0,4x2
jeep,renegade,2019.0,longitude,Blanco,Nafta,5.0,automatica,2.4,,66000.0,20400.0,concesionaria,,
toyota,corollacross,2024.0,seg,Gris,Nafta,5.0,automatica,2.0,,9817.0,32000.0,concesionaria,,
peugeot,2008,2025.0,gt,Gris,Nafta,5.0,,1.0,,0.0,32960.0,concesionaria,,
volkswagen,tcross,2022.0,200 tsi comfortline,Gris,Nafta,5.0,automatica,1.0,,64216.0,23600.0,concesionaria,,
chevrolet,tracker,2024.0,rs,Blanco,Nafta,5.0,automatica,1.2,,0.0,26240.0,concesionaria,,
ford,ecosport,2007.0,xl plus,Beige,Nafta,5.0,manual,1.6,0,150000.0,7800.0,particular,,
kia,soul,2011.0,pop 4at,Blanco,Nafta,5.0,,1.6,,174000.0,11200.0,concesionaria,,
ford,ecosport,2015.0,freestyle,Blanco,Nafta,5.0,manual,1.6,,121000.0,13200.0,concesionaria,,
chevrolet,tracker,2016.0,ltz,Negro,Nafta,5.0,automatica,1.8,1,103000.0,13520.0,particular,140.0,4x4
citroen,c3,2025.0,t200 feel pack,Gris,Nafta,5.0,automatica,1.0,,0.0,19920.0,concesionaria,,
renault,duster,2017.0,ph2 privilege,Gris,Nafta,5.0,manual,1.6,,89000.0,15200.0,particular,110.0,4x2
jeep,compass,2018.0,longitude,Negro,Nafta,5.0,,2.4,,122400.0,25000.0,concesionaria,,
ford,ecosport,2010.0,xlt plus,Gris,Nafta,5.0,automatica,2.0,,248000.0,8900.0,particular,,4x2
citroen,c3aircross,2024.0,shine turbo 200 bitono,Blanco,Nafta,5.0,automatica,1.0,,18000.0,24400.0,concesionaria,,
peugeot,2008,2017.0,allure tip,Blanco,Nafta,5.0,,1.6,,76000.0,9600.0,concesionaria,,
renault,duster,2012.0,dynamique,Azul,Nafta,5.0,manual,1.6,,190000.0,8640.0,particular,110.0,4x2
citroen,c3aircross,2024.0,shine turbo 200,Negro,Nafta,5.0,automatica,1.0,,0.0,24640.0,concesionaria,,
jeep,renegade,2019.0,sport plus,Rojo,Nafta,5.0,automatica,1.8,,95000.0,18720.0,concesionaria,,
volkswagen,taos,2025.0,250 tsi highline,Plateado,Nafta,5.0,,1.4,,0.0,37200.0,tienda,,
volkswagen,nivus,2022.0,tsi comfortline l22,Gris,Nafta,5.0,automatica,,1,49000.0,25000.0,concesionaria,,
chevrolet,tracker,2015.0,ltz,Negro,Nafta,5.0,manual,1.8,,90000.0,14000.0,concesionaria,140.0,4x2
volkswagen,tiguan,2025.0,life 350 tsi,Plateado,Nafta,5.0,automatica,2.0,1,0.0,45040.0,tienda,,4x4
volkswagen,tiguan,2011.0,sport style tsi,Plateado,Nafta,5.0,manual,2.0,,200000.0,12500.0,particular,200.0,
toyota,rav4,2022.0,vx,Blanco,Híbrido,5.0,automatica,2.5,0,30900.0,68880.0,concesionaria,,4x4
honda,crv,2012.0,ex,Gris,Nafta,5.0,automatica,2.4,,164000.0,18800.0,concesionaria,185.0,4x4
mercedesbenz,clasegla,2018.0,gla250 amgline,Azul,Nafta,5.0,,1.6,,59000.0,42000.0,particular,211.0,
toyota,corollacross,2025.0,xei,Blanco,Nafta,5.0,automatica,2.0,,0.0,35600.0,concesionaria,,
audi,q3,2025.0,35tfsi,Blanco,Nafta,5.0,,1.4,,0.0,56500.0,concesionaria,150.0,
honda,hrv,2018.0,lx,Rojo,Nafta,5.0,automatica,1.8,,180000.0,23000.0,particular,,4x2
renault,duster,2019.0,ph2 privilege,Blanco,Nafta,5.0,manual,1.6,,49000.0,15800.0,particular,110.0,4x2
jeep,commander,2024.0,limited,Dorado,Nafta,5.0,,1.3,1,0.0,42400.0,concesionaria,,
renault,duster,2014.0,confort plus abs,Negro,Nafta,5.0,manual,1.6,,143000.0,11840.0,concesionaria,110.0,4x2
volkswagen,tcross,2020.0,trendlinde,Blanco,Nafta,5.0,manual,1.6,,125000.0,20800.0,particular,,
volkswagen,nivus,2024.0,comfortline 200 tsi,Azul,Nafta,5.0,,1.0,,0.0,25760.0,concesionaria,,
hyundai,tucson,2016.0,gl,Blanco,Nafta,5.0,automatica,2.0,1,68000.0,22400.0,concesionaria,154.0,4x2
honda,crv,2007.0,lx,,Nafta,5.0,automatica,2.4,,192000.0,13500.0,concesionaria,,4x2
audi,q7,2011.0,tfsi,Gris,Nafta,5.0,automatica,3.0,1,163500.0,25000.0,particular,333.0,4x4
nissan,kicks,2025.0,exclusive,Blanco,Nafta,5.0,automatica,1.6,,0.0,28440.0,tienda,,
suzuki,vitara,1995.0,jx sidekick,Blanco,Nafta,3.0,manual,1.6,,120000.0,17500.0,concesionaria,,
jeep,compass,2013.0,limited,Gris,Nafta,5.0,automatica,2.4,,165000.0,14000.0,concesionaria,170.0,
audi,q3,2016.0,tfsi,Gris,Nafta,5.0,manual,2.0,,81000.0,27600.0,tienda,170.0,4x4
renault,duster,2018.0,ph2 privilege,Blanco,Nafta,5.0,manual,2.0,,91000.0,17200.0,concesionaria,,4x2
fiat,pulse,2022.0,impetus t3,Blanco,Nafta,5.0,automatica,1.0,,101551.0,21840.0,tienda,,
toyota,rav4,2021.0,tx,Azul,Nafta,5.0,,2.5,,80000.0,39990.0,concesionaria,,
ford,ecosport,2018.0,s,Gris,Nafta,5.0,manual,1.5,,97300.0,15680.0,concesionaria,123.0,4x2
volkswagen,taos,2025.0,250 tsi highline bi tono auto my24,Otro,Híbrido,,,1.4,0,1003.0,37691.0,tienda,,
volkswagen,tiguan,2012.0,elegance i,Blanco,Diésel,5.0,automatica,2.0,0,200000.0,21000.0,particular,140.0,
