Marca,Modelo,Año,Versión,Color,Tipo de combustible,Puertas,Transmisión,Motor,Con cámara de retroceso,Kilómetros,Precio,Tipo de vendedor,HP,Tracción
honda,hrv,2020.0,ex,Gris plata,Nafta,5.0,automatica,1.8,1,110000.0,23920.0,concesionaria,154.0,4x2
fiat,pulse,2024.0,drive gse,Negro,Nafta,5.0,automatica,1.3,1,1000.0,25000.0,concesionaria,110.0,4x2
toyota,corollacross,2022.0,seg ecvt,Negro,Nafta,5.0,automatica,2.0,1,45000.0,28899.0,concesionaria,170.0,4x2
ford,ecosport,2020.0,titanium,Gris plata,Nafta,5.0,automatica,1.5,1,67642.0,17600.0,concesionaria,123.0,4x2
bmw,x5,2007.0,d executive stept,Negro,Diésel,5.0,manual,3.0,0,141565.0,19990.0,particular,306.0,4x4
toyota,corollacross,2022.0,seg ecvt,Blanco,Híbrido,5.0,automatica,1.8,1,55000.0,32500.0,concesionaria,170.0,4x2
ford,broncosport,2024.0,wildtrak at8,Gris plata,Nafta,5.0,automatica,2.0,0,0.0,39600.0,particular,110.0,4x4
kia,soul,2013.0,classic 5mt,Marrón,Nafta,5.0,manual,1.6,0,98000.0,13000.0,concesionaria,132.0,4x2
ford,ecosport,2015.0,se,Gris plata,Nafta,5.0,manual,1.6,0,118000.0,12800.0,concesionaria,110.0,4x2
toyota,hiluxsw4,2018.0,srx,Blanco,Diésel,5.0,automatica,2.8,1,108000.0,41000.0,concesionaria,177.0,4x4
chevrolet,tracker,2021.0,turbo,Plateado,Nafta,5.0,automatica,1.2,1,56000.0,23120.0,concesionaria,132.0,4x4
chevrolet,tracker,2015.0,ltz,Negro,Nafta,5.0,automatica,1.8,1,140000.0,13200.0,concesionaria,140.0,4x4
renault,duster,2018.0,ph2 privilege,Negro,Nafta,5.0,manual,1.6,1,87028.0,11040.0,concesionaria,110.0,4x2
kia,sportage,2023.0,ex,Gris plata,Nafta,5.0,automatica,1.6,1,0.0,49000.0,concesionaria,132.0,4x2
toyota,corollacross,2025.0,xei,Gris plata,Nafta,5.0,automatica,2.0,1,0.0,38960.0,concesionaria,170.0,4x2
toyota,sw4,2017.0,srx,Marrón,Diésel,5.0,automatica,2.8,1,62000.0,40000.0,particular,204.0,4x4
volkswagen,tcross,2025.0,200 tsi comfortline,Plateado,Nafta,5.0,automatica,1.0,1,0.0,28000.0,tienda,110.0,4x2
volkswagen,taos,2024.0,highline,Negro,Nafta,5.0,automatica,1.4,1,0.0,35600.0,tienda,150.0,4x2
nissan,kicks,2018.0,advance,Negro,Nafta,5.0,manual,1.6,1,104000.0,17600.0,particular,120.0,4x2
toyota,corollacross,2023.0,xli,Blanco,Nafta,5.0,automatica,2.0,1,26000.0,30400.0,particular,170.0,4x2
ford,ecosport,2014.0,se,Blanco,Nafta,5.0,manual,2.0,0,100000.0,12480.0,particular,143.0,4x2
hyundai,santafe,2016.0,gls premium,Gris plata,Diésel,5.0,automatica,2.2,0,70000.0,31120.0,concesionaria,110.0,4x4
landrover,rangeroversport,2010.0,sv v8,Negro,Nafta,5.0,automatica,5.0,0,105000.0,47000.0,concesionaria,110.0,4x2
toyota,hiluxsw4,2010.0,srv cuero,Gris plata,Diésel,5.0,automatica,3.0,0,170000.0,18880.0,particular,171.0,4x4
ford,territory,2023.0,ecoboost titanium,Blanco,Nafta,5.0,automatica,1.8,0,0.0,36200.0,tienda,85.0,4x4
volkswagen,tcross,2022.0,200 tsi comfortline,Bordó,Nafta,5.0,automatica,1.0,0,45000.0,24800.0,particular,110.0,4x2
citroen,c5aircross,2023.0,thp eat6 feel pack,Negro,Nafta,5.0,automatica,1.6,1,0.0,39200.0,tienda,110.0,4x2
jeep,renegade,2025.0,sport,Blanco,Nafta,5.0,automatica,1.8,1,0.0,28336.0,tienda,170.0,4x2
citroen,c4cactus,2017.0,thp 165 shine,Celeste,Nafta,5.0,automatica,1.2,0,58500.0,12399.0,particular,165.0,4x2
volkswagen,tcross,2019.0,200 tsi comfortline,Azul,Nafta,5.0,automatica,1.6,1,90000.0,19992.0,particular,110.0,4x2
dodge,journey,2017.0,sxt techo dvd nav,Negro,Nafta,5.0,manual,2.4,1,98000.0,16800.0,concesionaria,170.0,4x4
chevrolet,tracker,2015.0,ltz,Gris plata,Nafta,5.0,manual,1.8,1,76700.0,13760.0,concesionaria,140.0,4x2
suzuki,grandvitara,2009.0,,Gris plata,Nafta,5.0,manual,2.0,0,182000.0,11500.0,particular,200.0,4x4
renault,duster,2012.0,ph2 privilege,Rojo,Nafta,5.0,manual,1.6,0,160000.0,10320.0,concesionaria,110.0,4x2
volkswagen,taos,2025.0,250 tsi comfortline,Blanco,Nafta,5.0,automatica,1.4,1,0.0,35480.0,tienda,150.0,4x2
renault,duster,2025.0,hr16 intens,Azul,Nafta,5.0,manual,1.6,1,0.0,26000.0,concesionaria,115.0,4x4
kia,soul,2014.0,ex,Beige techo negro,Nafta,5.0,automatica,1.6,1,146000.0,14720.0,particular,132.0,4x2
toyota,rav4,2018.0,vx,Blanco,Nafta,5.0,manual,2.0,1,134000.0,29500.0,particular,110.0,4x4
toyota,rav4,2014.0,vx,Plateado,Nafta,5.0,automatica,2.0,0,158000.0,23200.0,concesionaria,110.0,4x2
hyundai,tucson,2017.0,16v,Gris plata,Nafta,5.0,manual,2.0,1,105000.0,22500.0,particular,154.0,4x2
chevrolet,tracker,2022.0,ltz,Azul,Nafta,5.0,automatica,1.2,0,49500.0,21600.0,tienda,132.0,4x4
volkswagen,taos,2022.0,250 tsi comfortline,Blanco,Nafta,5.0,automatica,1.4,1,30000.0,34500.0,particular,150.0,4x2
nissan,xtrail,2010.0,acenta,Plateado,Nafta,5.0,manual,2.5,0,150000.0,11200.0,particular,110.0,4x4
renault,duster,2015.0,confort plus,Negro,Nafta,5.0,manual,1.6,0,89000.0,12800.0,particular,110.0,4x2
bmw,x5,2007.0,d executive stept,Negro,Nafta,5.0,manual,4.8,0,195456.0,25000.0,particular,306.0,4x4
ford,kuga,2011.0,titanium,Blanco,Nafta,5.0,automatica,2.5,0,129000.0,10320.0,particular,123.0,4x4
chevrolet,trailblazer,2019.0,nueva ltz tdci,Gris plata,Diésel,5.0,automatica,2.8,1,98000.0,30800.0,concesionaria,200.0,4x4
chery,tiggo3,2018.0,luxury,Plateado,Nafta,5.0,automatica,1.6,1,93000.0,15800.0,particular,127.0,4x4
peugeot,2008,2017.0,thp sport,Negro,Nafta,5.0,manual,1.6,1,65000.0,12720.0,concesionaria,120.0,4x2
hyundai,tucson,2015.0,gl,Blanco,Nafta,5.0,manual,2.0,0,134000.0,15700.0,particular,154.0,4x2
chevrolet,tracker,2018.0,ltz,Negro,Nafta,5.0,manual,1.8,1,83000.0,16800.0,particular,140.0,4x4
bmw,x5,2008.0,d executive stept,Plateado,Diésel,5.0,manual,3.0,0,177000.0,18000.0,particular,306.0,4x4
chevrolet,trailblazer,2025.0,ctdi premier,Gris plata,Diésel,5.0,automatica,2.8,0,0.0,52000.0,tienda,200.0,4x4
peugeot,3008,2024.0,gtline thp,Gris plata,Nafta,5.0,automatica,1.6,0,9000.0,46100.0,particular,165.0,4x4
chevrolet,tracker,2024.0,turbo,Negro,Nafta,5.0,automatica,1.2,1,1000.0,22400.0,tienda,132.0,4x4
ford,ecosport,2023.0,se,Blanco,Nafta,5.0,manual,1.5,0,50000.0,21600.0,particular,123.0,4x2
volkswagen,taos,2025.0,250 tsi comfortline,Gris plata,Nafta,5.0,automatica,1.4,1,0.0,35360.0,tienda,150.0,4x2
nissan,kicks,2025.0,exclusive,Blanco,Nafta,5.0,automatica,1.6,1,0.0,29600.0,concesionaria,120.0,4x4
hyundai,creta,2023.0,safety,Gris plata,Nafta,5.0,automatica,1.6,1,0.0,34000.0,concesionaria,115.0,4x2
renault,dusteroroch,2017.0,outsider plus,Gris plata,Nafta,5.0,manual,2.0,1,160520.0,13600.0,tienda,110.0,4x2
bmw,x4,2017.0,28i xline,Blanco,Nafta,5.0,automatica,2.0,1,80000.0,41900.0,particular,245.0,4x4
citroen,c3aircross,2025.0,shine turbo 200 bitono,Gris plata,Nafta,5.0,automatica,1.0,1,0.0,22320.0,concesionaria,120.0,4x2
volkswagen,nivus,2024.0,tsi comfortline,Gris plata,Nafta,5.0,automatica,1.0,1,5200.0,23520.0,particular,116.0,4x2
chery,tiggo,2015.0,f2 confort,Azul,Nafta,5.0,manual,1.6,1,118400.0,6300.0,concesionaria,125.0,4x2
volkswagen,nivus,2025.0,tsi comfortline,Gris plata,Nafta,5.0,automatica,1.0,1,0.0,27200.0,tienda,101.0,4x2
renault,duster,2013.0,confort plus,Azul,Nafta,5.0,manual,1.6,0,140000.0,11440.0,concesionaria,110.0,4x2
ford,kuga,2016.0,titanium,Blanco,Nafta,5.0,automatica,2.0,1,137000.0,20990.0,concesionaria,143.0,4x4
volkswagen,tcross,2024.0,200 tsi comfortline,Gris plata,Nafta,5.0,manual,1.0,1,1111.0,25600.0,particular,110.0,4x2
nissan,kicks,2025.0,advance,Rojo,Nafta,5.0,automatica,1.6,0,0.0,28400.0,tienda,120.0,4x2
chevrolet,tracker,2014.0,ltz,Gris plata,Nafta,5.0,manual,1.8,0,160000.0,12000.0,particular,140.0,4x2
audi,q5,2020.0,tfsi,Gris plata,Nafta,5.0,automatica,2.0,0,92000.0,60000.0,concesionaria,252.0,4x4
ford,explorer,1997.0,xlt,Gris plata,Nafta,5.0,manual,4.0,1,260000.0,7500.0,particular,110.0,4x4
ford,broncosport,2025.0,wildtrak at8,Blanco,Nafta,5.0,automatica,1.5,1,0.0,39938.0,tienda,110.0,4x4
chevrolet,tracker,2017.0,ltz,Plateado,Nafta,5.0,automatica,1.8,1,90000.0,20000.0,particular,140.0,4x4
toyota,rav4,2009.0,,Negro,Nafta,5.0,automatica,2.4,0,162000.0,16500.0,particular,257.0,4x4
hyundai,tucson,2025.0,premium,Blanco,Nafta,5.0,automatica,2.0,1,0.0,48900.0,concesionaria,154.0,4x2
baic,x35,2025.0,luxury,Azul,Nafta,5.0,automatica,1.5,1,0.0,26200.0,tienda,148.0,4x4
kia,sportage,2019.0,ex,Negro,Nafta,5.0,automatica,2.0,1,119000.0,24400.0,concesionaria,154.0,4x2
dodge,journey,2011.0,sxt techo dvd nav,Blanco,Nafta,5.0,automatica,2.4,0,111000.0,13200.0,concesionaria,170.0,4x4
renault,captur,2018.0,intens,Beige techo negro,Nafta,5.0,automatica,1.6,1,78000.0,17500.0,particular,110.0,4x2
chevrolet,equinox,2023.0,lt,Blanco,Nafta,5.0,automatica,1.5,0,16000.0,29600.0,particular,105.0,4x2
renault,dusteroroch,2017.0,dynamique,Gris plata,Nafta,5.0,manual,1.6,0,81000.0,14320.0,concesionaria,110.0,4x2
nissan,kicks,2022.0,sense,Gris plata,Nafta,5.0,manual,1.6,0,19400.0,23000.0,particular,120.0,4x2
honda,hrv,2018.0,ex,Plateado,Nafta,5.0,automatica,1.8,1,119000.0,19500.0,concesionaria,154.0,4x2
nissan,kicks,2021.0,exclusive,Azul,Nafta,5.0,automatica,1.6,1,34000.0,26500.0,concesionaria,120.0,4x4
chevrolet,tracker,2025.0,ltz,Blanco,Nafta,5.0,automatica,1.2,1,0.0,25496.0,tienda,132.0,4x4
bmw,x5,2010.0,35i executive,Negro,Nafta,5.0,manual,3.0,0,244000.0,22000.0,concesionaria,306.0,4x4
chevrolet,tracker,2015.0,ltz,Rojo,Nafta,5.0,manual,1.8,1,110000.0,15800.0,concesionaria,140.0,4x2
bmw,x1,2024.0,sdrive 20i sportline,Gris plata,Nafta,5.0,manual,2.0,0,0.0,85000.0,concesionaria,192.0,4x4
ford,kuga,2016.0,titanium,Blanco,Nafta,5.0,automatica,2.0,1,90444.0,20000.0,particular,143.0,4x4
chevrolet,tracker,2018.0,ltz,Blanco,Nafta,5.0,manual,1.8,1,101600.0,14800.0,tienda,140.0,4x4
mercedesbenz,claseglc,2018.0,glc250 300 atomatico,Gris plata,Nafta,5.0,automatica,2.0,1,83000.0,47500.0,concesionaria,367.0,4x4
audi,q5,2016.0,tfsi,Azul,Nafta,5.0,automatica,3.0,0,77000.0,39700.0,particular,272.0,4x4
toyota,hiluxsw4,2024.0,srx,Gris plata,Diésel,5.0,automatica,2.8,0,8000.0,54400.0,particular,177.0,4x4
chevrolet,tracker,2015.0,ltz,Gris plata,Nafta,5.0,manual,1.8,1,112000.0,13900.0,particular,140.0,4x2
nissan,kicks,2018.0,advance,Blanco,Nafta,5.0,automatica,1.6,1,102000.0,18800.0,concesionaria,120.0,4x2
baic,x35,2024.0,confort turbo,Blanco,Nafta,5.0,automatica,1.5,1,0.0,27500.0,tienda,148.0,4x2
peugeot,2008,2017.0,allure,Gris plata,Nafta,5.0,manual,1.6,0,100000.0,12900.0,concesionaria,120.0,4x2
audi,q5,2021.0,tfsi,Gris plata,Nafta,5.0,automatica,2.0,1,42000.0,61500.0,particular,252.0,4x4
honda,hrv,2017.0,lx,Blanco,Nafta,5.0,automatica,1.8,1,120000.0,18500.0,particular,175.0,4x2
chevrolet,tracker,2023.0,turbo,Gris plata,Nafta,5.0,manual,1.2,0,0.0,23922.0,concesionaria,132.0,4x4
ford,ecosport,2019.0,se,Blanco,Nafta,5.0,manual,1.5,0,75000.0,17600.0,concesionaria,100.0,4x2
renault,duster,2016.0,ph2 privilege,Blanco,Nafta,5.0,manual,1.6,1,109000.0,15200.0,particular,110.0,4x2
audi,q5sportback,2024.0,45tfsi s sline,Gris plata,Nafta,5.0,automatica,2.0,1,0.0,90000.0,concesionaria,245.0,4x4
volkswagen,tiguan,2012.0,sport style tsi,Azul,Nafta,5.0,manual,2.0,0,118000.0,18500.0,particular,200.0,4x4
jeep,compass,2025.0,t270 series,Blanco,Nafta,5.0,automatica,1.3,1,600.0,42500.0,concesionaria,272.0,4x2
volkswagen,nivus,2021.0,tsi comfortline,Blanco,Nafta,5.0,automatica,1.0,1,107256.0,18240.0,concesionaria,101.0,4x2
volkswagen,taos,2024.0,250 tsi comfortline,Plateado,Nafta,5.0,automatica,1.4,1,7000.0,30960.0,particular,150.0,4x2
audi,q5,2025.0,tfsi,Negro,Nafta,5.0,automatica,2.0,1,0.0,82800.0,tienda,252.0,4x4
chevrolet,trailblazer,2025.0,td high country,Gris plata,Diésel,5.0,automatica,2.8,1,0.0,46000.0,tienda,207.0,4x4
volkswagen,nivus,2025.0,tsi comfortline,Azul,Nafta,5.0,automatica,1.0,1,0.0,30000.0,tienda,101.0,4x2
toyota,hiluxsw4,2016.0,srx,Negro,Diésel,5.0,automatica,2.8,1,175000.0,36000.0,concesionaria,177.0,4x4
citroen,c4cactus,2022.0,feel pack plus,Blanco,Nafta,5.0,automatica,1.6,0,50000.0,23000.0,particular,165.0,4x2
jeep,grandcherokee,2013.0,overland,Gris plata,Nafta,5.0,automatica,3.6,1,100000.0,38000.0,concesionaria,286.0,4x4
volkswagen,tcross,2020.0,comfortline,Azul,Nafta,5.0,manual,1.6,0,62000.0,20000.0,particular,116.0,4x2
ford,ecosport,2012.0,my10 xls,Gris plata,Nafta,5.0,manual,1.6,0,165000.0,9680.0,concesionaria,110.0,4x2
peugeot,2008,2024.0,gt,Gris plata,Nafta,5.0,automatica,1.0,1,5000.0,31600.0,concesionaria,120.0,4x2
mini,coopercountryman,2024.0,countryman cooper s classic confort,Rojo,Nafta,5.0,automatica,1.6,1,0.0,51900.0,concesionaria,192.0,4x2
citroen,c4cactus,2020.0,thp 165 shine,Gris plata,Nafta,5.0,automatica,1.6,1,102000.0,16000.0,particular,165.0,4x2
chery,tiggo3,2019.0,luxury,Rojo,Nafta,5.0,automatica,1.6,1,45400.0,16800.0,concesionaria,127.0,4x4
hyundai,tucson,2025.0,safety,Plateado,Nafta,5.0,automatica,2.0,0,0.0,48000.0,tienda,154.0,4x2
chevrolet,blazer,1998.0,dlx,Verde oscuro,Diésel,5.0,manual,2.8,0,220000.0,7040.0,concesionaria,160.0,4x2
nissan,kicks,2023.0,advance,Gris plata,Nafta,5.0,automatica,1.6,1,10200.0,26400.0,concesionaria,120.0,4x2
peugeot,2008,2024.0,active,Negro,Nafta,5.0,manual,1.0,1,0.0,26800.0,tienda,120.0,4x2
ford,ecosport,2013.0,se,Rojo,Diésel,5.0,manual,1.5,0,123000.0,10560.0,concesionaria,90.0,4x2
toyota,corollacross,2024.0,xli,Blanco,Nafta,5.0,automatica,2.0,1,7500.0,32900.0,particular,170.0,4x2
jeep,grandcherokee,2016.0,srt,Gris plata,Nafta,5.0,automatica,6.4,0,75000.0,75000.0,tienda,465.0,4x4
chevrolet,tracker,2025.0,ltz,Negro,Nafta,5.0,automatica,1.2,1,0.0,20760.0,tienda,132.0,4x4
honda,hrv,2019.0,ex,Gris plata,Nafta,5.0,automatica,1.8,1,120000.0,21200.0,tienda,154.0,4x2
nissan,kicks,2023.0,advance,Plateado,Nafta,5.0,automatica,1.6,1,55000.0,27600.0,concesionaria,120.0,4x2
volkswagen,taos,2022.0,250 tsi comfortline,Gris plata,Nafta,5.0,automatica,1.4,1,13900.0,33000.0,particular,150.0,4x2
ford,ecosport,2010.0,my10 xls,Negro,Nafta,5.0,manual,1.6,0,137000.0,8800.0,concesionaria,110.0,4x2
hyundai,creta,2024.0,style,Gris plata,Nafta,5.0,automatica,1.6,1,0.0,28500.0,particular,115.0,4x2
nissan,kicks,2025.0,advance,Gris plata,Nafta,5.0,automatica,1.6,0,0.0,24440.0,tienda,120.0,4x2
ford,ecosport,2017.0,se,Negro,Nafta,5.0,manual,1.5,0,98000.0,17000.0,particular,123.0,4x2
renault,duster,2015.0,tech road,Gris plata,Nafta,5.0,manual,1.6,1,145000.0,12800.0,concesionaria,110.0,4x2
audi,q3sportback,2025.0,40tfsi,Gris plata,Nafta,5.0,automatica,2.0,1,0.0,66800.0,tienda,190.0,4x4
jeep,compass,2020.0,sport,Negro,Nafta,5.0,manual,2.4,1,114000.0,24000.0,concesionaria,170.0,4x2
volkswagen,tcross,2024.0,200 tsi comfortline,Rojo,Nafta,5.0,manual,1.0,0,0.0,23200.0,tienda,110.0,4x2
ford,ecosport,2015.0,freestyle,Blanco,Nafta,5.0,manual,1.6,0,83000.0,6800.0,concesionaria,110.0,4x2
volkswagen,nivus,2021.0,tsi comfortline,Gris plata,Nafta,5.0,automatica,1.0,1,53000.0,23760.0,particular,101.0,4x2
chevrolet,tracker,2024.0,rs,Blanco,Nafta,5.0,automatica,1.2,1,8000.0,33000.0,concesionaria,132.0,4x2
nissan,kicks,2018.0,advance,Negro,Nafta,5.0,automatica,1.6,1,71000.0,18400.0,particular,120.0,4x2
fiat,pulse,2024.0,drive gse,Plateado,Nafta,5.0,automatica,1.3,1,0.0,28493.0,tienda,110.0,4x2
peugeot,2008,2025.0,gt,Negro,Nafta,5.0,automatica,1.0,1,0.0,28000.0,tienda,120.0,4x2
kia,sportage,2018.0,ex,Gris plata,Nafta,5.0,automatica,2.0,1,110000.0,26000.0,particular,154.0,4x2
jeep,renegade,2025.0,longitude,Blanco,Nafta,5.0,automatica,1.3,1,0.0,28960.0,tienda,170.0,4x2
peugeot,2008,2025.0,active,Gris plata,Nafta,5.0,manual,1.0,1,0.0,11192.0,tienda,120.0,4x2
jaguar,fpace,2020.0,20d prestige,Gris plata,Nafta,5.0,automatica,2.0,0,33000.0,64900.0,concesionaria,110.0,4x2
peugeot,2008,2017.0,feline,Blanco,Nafta,5.0,manual,1.6,1,100000.0,13000.0,particular,150.0,4x4
fiat,pulse,2025.0,audace,Blanco,Nafta,5.0,automatica,1.0,1,0.0,21600.0,tienda,110.0,4x2
ford,territory,2021.0,ecoboost titanium,Blanco,Nafta,5.0,automatica,1.5,0,67000.0,28792.0,concesionaria,85.0,4x4
chevrolet,tracker,2024.0,rs,Blanco,Nafta,5.0,automatica,1.2,1,1000.0,28412.0,tienda,132.0,4x2
honda,crv,2004.0,ex,Plateado,Nafta,5.0,manual,2.4,0,272000.0,12000.0,concesionaria,185.0,4x4
ford,ecosport,2017.0,se,Blanco,Nafta,5.0,manual,1.5,0,50000.0,16240.0,particular,123.0,4x2
toyota,landcruiser,2005.0,prado,Gris plata,Diésel,5.0,manual,3.0,0,300000.0,20800.0,concesionaria,265.0,4x2
nissan,xterra,2005.0,se,Amarrillo,Diésel,5.0,manual,2.8,0,303000.0,11000.0,particular,123.0,4x4
kia,sportage,2024.0,ex,Gris plata,Nafta,5.0,automatica,1.6,0,0.0,48000.0,concesionaria,132.0,4x2
volkswagen,nivus,2025.0,tsi comfortline,Gris plata,Nafta,5.0,automatica,1.0,1,0.0,22560.0,tienda,101.0,4x2
peugeot,2008,2025.0,active,Blanco,Nafta,5.0,manual,1.0,1,4300.0,26400.0,particular,120.0,4x2
ford,territory,2025.0,ecoboost titanium,Blanco,Nafta,5.0,automatica,1.8,1,0.0,39560.0,concesionaria,85.0,4x4
renault,duster,2015.0,ph2 privilege,Negro,Nafta,5.0,manual,1.6,1,118400.0,14640.0,particular,110.0,4x2
jeep,grandcherokee,2015.0,limited,Negro,Nafta,5.0,automatica,3.6,0,164000.0,43500.0,concesionaria,286.0,4x4
porsche,macan,2017.0,s,Plateado,Nafta,5.0,manual,3.0,1,98000.0,103000.0,particular,340.0,4x2
chevrolet,trailblazer,2021.0,nueva ltz tdci,Negro,Diésel,5.0,automatica,2.8,0,89681.0,36000.0,concesionaria,200.0,4x4
nissan,kicks,2018.0,advance,Negro,Nafta,5.0,automatica,1.6,1,67000.0,21000.0,concesionaria,120.0,4x2
toyota,sw4,2023.0,srx,Gris plata,Diésel,5.0,automatica,2.8,1,70000.0,45000.0,particular,204.0,4x2
citroen,c5aircross,2021.0,thp eat6 feel pack,Gris plata,Nafta,5.0,automatica,1.6,1,30000.0,29500.0,particular,110.0,4x2
chevrolet,tracker,2021.0,turbo,Rojo,Nafta,5.0,manual,1.2,1,42000.0,20000.0,particular,132.0,4x4
toyota,hiluxsw4,2011.0,srv cuero,Blanco,Diésel,5.0,manual,3.0,0,160000.0,28000.0,particular,171.0,4x4
chevrolet,tracker,2025.0,rs,Negro,Nafta,5.0,automatica,1.2,1,0.0,24532.0,tienda,132.0,4x4
toyota,rav4,2012.0,,Rojo,Nafta,5.0,automatica,2.4,0,170000.0,16720.0,concesionaria,257.0,4x2
ford,ecosport,2016.0,se,Blanco,Nafta,5.0,manual,1.6,0,134000.0,14500.0,concesionaria,110.0,4x2
isuzu,trooper,1999.0,31d ls,Verde oscuro,Diésel,5.0,manual,3.1,0,278500.0,10500.0,particular,110.0,4x2
dodge,journey,2013.0,sxt techo dvd nav,Gris plata,Nafta,5.0,automatica,2.4,0,122000.0,13500.0,concesionaria,170.0,4x4
ford,ecosport,2017.0,s,Plateado,Nafta,5.0,manual,1.6,0,87000.0,15200.0,concesionaria,123.0,4x2
chevrolet,tracker,2017.0,ltz,Gris plata,Nafta,5.0,automatica,1.8,1,109000.0,17200.0,concesionaria,140.0,4x4
peugeot,2008,2019.0,thp sport,Marrón,Nafta,5.0,manual,1.6,1,87000.0,18039.0,concesionaria,120.0,4x2
ford,ecosport,2018.0,titanium,Blanco,Nafta,5.0,manual,1.5,1,90000.0,16800.0,concesionaria,123.0,4x2
toyota,sw4,2025.0,srx,Blanco,Diésel,5.0,automatica,2.8,1,0.0,56950.0,tienda,204.0,4x4
nissan,kicks,2024.0,advance,Gris plata,Nafta,5.0,automatica,1.6,1,0.0,26720.0,tienda,120.0,4x2
peugeot,3008,2022.0,gtline thp,Blanco,Diésel,5.0,automatica,2.0,0,48000.0,43000.0,concesionaria,300.0,4x4
citroen,c4cactus,2018.0,puretech 110 rip curl,Gris plata,Nafta,5.0,automatica,1.2,0,54000.0,14400.0,concesionaria,165.0,4x2
chery,tiggo,2014.0,f2 confort,Blanco,Nafta,5.0,manual,2.0,0,133000.0,8700.0,particular,138.0,4x2
peugeot,2008,2021.0,feline,Rojo,Nafta,5.0,manual,1.6,0,41000.0,7960.0,particular,150.0,4x4
peugeot,2008,2021.0,thp sport,Blanco,Nafta,5.0,manual,1.6,1,32500.0,19200.0,particular,120.0,4x2
renault,captur,2018.0,intens,Gris plata,Nafta,5.0,manual,2.0,1,89000.0,16240.0,concesionaria,110.0,4x2
nissan,kicks,2022.0,exclusive,Rojo,Nafta,5.0,automatica,1.6,1,60000.0,29500.0,concesionaria,120.0,4x4
honda,hrv,2017.0,ex,Blanco,Nafta,5.0,automatica,1.8,1,78000.0,21500.0,concesionaria,154.0,4x2
toyota,rav4,2013.0,vx,Negro,Nafta,5.0,manual,2.0,0,218000.0,15920.0,tienda,110.0,4x2
hyundai,tucson,2017.0,gl,Negro,Diésel,5.0,automatica,2.0,0,118000.0,25400.0,concesionaria,154.0,4x4
renault,duster,2017.0,privilege,Café,Híbrido,5.0,manual,1.6,0,84154.0,12768.0,tienda,110.0,4x2
mitsubishi,outlander,2025.0,gls full,Gris plata,Nafta,5.0,automatica,2.5,1,0.0,54500.0,tienda,184.0,4x4
volkswagen,tiguan,2012.0,sport style tsi,Gris plata,Nafta,5.0,automatica,2.0,0,118000.0,16800.0,concesionaria,200.0,4x4
alfaromeo,stelvio,2019.0,,Blanco,Nafta,5.0,automatica,2.0,0,110000.0,41500.0,concesionaria,200.0,4x4
renault,duster,2017.0,ph2 privilege,Gris plata,Nafta,5.0,manual,1.6,1,137000.0,13520.0,particular,110.0,4x2
volkswagen,tcross,2020.0,200 tsi comfortline,Blanco,Nafta,5.0,automatica,1.6,1,85000.0,21800.0,particular,110.0,4x2
volkswagen,tcross,2025.0,200 tsi comfortline,Plateado,Nafta,5.0,automatica,1.0,1,0.0,20640.0,tienda,110.0,4x2
toyota,sw4,2011.0,srv cuero i,Negro,Diésel,5.0,manual,3.0,1,160000.0,31000.0,particular,171.0,4x4
volkswagen,nivus,2022.0,tsi comfortline,Gris plata,Nafta,5.0,automatica,1.0,1,11500.0,22400.0,particular,101.0,4x2
kia,sportage,2019.0,ex,Blanco,Nafta,5.0,automatica,2.0,1,106300.0,23600.0,concesionaria,154.0,4x2
jeep,grandcherokee,2017.0,srt,Negro,Nafta,5.0,automatica,6.4,0,80000.0,87000.0,particular,465.0,4x4
renault,dusteroroch,2018.0,outsider plus,Negro,Nafta,5.0,manual,2.0,0,127000.0,15200.0,concesionaria,110.0,4x2
audi,q5,2012.0,tfsi,Gris plata,Nafta,5.0,manual,2.0,0,211000.0,16000.0,concesionaria,211.0,4x4
audi,q5,2011.0,tfsi,Gris plata,Nafta,5.0,automatica,2.0,0,146000.0,19500.0,particular,211.0,4x4
hyundai,tucson,2019.0,style,Blanco,Nafta,5.0,automatica,2.0,1,54000.0,26900.0,tienda,154.0,4x2
nissan,kicks,2018.0,exclusive,Gris plata,Nafta,5.0,automatica,1.6,1,91000.0,22000.0,concesionaria,120.0,4x4
peugeot,2008,2017.0,feline,Marrón,Nafta,5.0,manual,1.6,1,92000.0,13440.0,concesionaria,150.0,4x4
nissan,kicks,2018.0,advance,Negro,Nafta,5.0,automatica,1.6,1,104151.0,19500.0,concesionaria,120.0,4x2
ford,kuga,2013.0,titanium,Gris plata,Nafta,5.0,automatica,1.6,0,177000.0,15000.0,concesionaria,180.0,4x4
renault,duster,2025.0,hr16 intens,Gris plata,Nafta,5.0,manual,1.6,1,0.0,30296.0,concesionaria,115.0,4x4
chevrolet,tracker,2023.0,turbo,Blanco,Nafta,5.0,automatica,1.2,0,34452.0,22560.0,concesionaria,132.0,4x4
bmw,x4,2021.0,35i m package,Negro,Nafta,5.0,automatica,3.0,0,77000.0,80000.0,concesionaria,306.0,4x4
volkswagen,tcross,2025.0,200 tsi comfortline,Blanco,Nafta,5.0,manual,1.0,0,0.0,23200.0,tienda,110.0,4x2
citroen,c4cactus,2021.0,thp 165 shine,Rojo,Nafta,5.0,automatica,1.6,1,47000.0,19200.0,concesionaria,165.0,4x2
